"ID";"Gene.Title";"Gene.Symbol";"Entrez.Gene";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"11761406_at";"TP53RK binding protein";"TPRKB";"51002";-0,920069018107166;5,38355328462622;-4,66745122118018;7,42956331458846e-05;"3.254e-04";1,38803837146241
"11749972_a_at";"tyrosine kinase with immunoglobulin-like and EGF-like domains 1";"TIE1";"7075";-0,776169671414184;7,89887482651411;-4,6666975335621;7,44462696097214e-05;"3.255e-04";1,38606780052915
"11759421_at";"small nuclear ribonucleoprotein, U1 70kDa subunit";"SNRNP70";"6625";-0,800779123801182;7,49076066632711;-4,66669838015181;7,44461002345531e-05;"3.255e-04";1,38607001398405
"11762160_at";"A kinase (PRKA) anchor protein 8";"AKAP8";"10270";-0,789803560706666;6,43015490620099;-4,66608356657893;7,45692057539891e-05;"3.259e-04";1,38446255950074
"11722877_a_at";"NADH dehydrogenase (ubiquinone) complex I, assembly factor 1";"NDUFAF1";"51103";0,78009990634277;8,82425691427128;4,66529224201516;7,47279532934016e-05;"3.264e-04";1,38239363681239
"11743631_a_at";"Alstrom syndrome protein 1";"ALMS1";"7840";-0,588425083705525;7,84579358172368;-4,66435467581344;7,49164745694902e-05;"3.271e-04";1,37994240361193
"11715313_s_at";"luteinizing hormone beta polypeptide";"LHB";"3972";-0,625863332230034;8,3599721873604;-4,66415548153492;7,49565886321302e-05;"3.271e-04";1,37942162278877
"11728570_at";"zinc finger protein, FOG family member 2";"ZFPM2";"23414";0,992781071565076;6,8388948660417;4,66388689058439;7,50107118195815e-05;"3.272e-04";1,37871941180291
"11729357_x_at";"PAP associated domain containing 4";"PAPD4";"167153";0,712058449302968;4,37945584113714;4,66238820762092;7,53134243333769e-05;"3.284e-04";1,37480128129982
"11728791_at";"thyroid hormone responsive";"THRSP";"7069";-0,703931389584668;4,41212457441162;-4,6617408009287;7,54445676865e-05;"3.288e-04";1,37310874633328
"11742855_at";"asparagine synthetase domain containing 1";"ASNSD1";"54529";0,744888070906514;7,68326677841195;4,66144627136719;7,55043050450889e-05;"3.289e-04";1,3723387555159
"11723630_a_at";"crystallin beta-gamma domain containing 3";"CRYBG3";"131544";0,724392445700776;7,52782230547988;4,65737196399908;7,63355231254374e-05;"3.324e-04";1,36168769895481
"11721041_a_at";"trafficking protein particle complex 11";"TRAPPC11";"60684";0,858809068389068;8,25326915901785;4,65663134634701;7,64875969693569e-05;"3.329e-04";1,3597516635178
"11743321_at";"cathepsin O";"CTSO";"1519";0,736903501859191;7,72282856347988;4,65606850799776;7,66033686780984e-05;"3.332e-04";1,35828037591296
"11732997_a_at";"minichromosome maintenance complex component 6";"MCM6";"4175";0,787346442308856;7,17017056490596;4,65492554297872;7,68390060757954e-05;"3.340e-04";1,35529265642267
"11751322_a_at";"patched 1";"PTCH1";"5727";-0,968606971062576;7,83531256032189;-4,6549389094122;7,6836246236395e-05;"3.340e-04";1,35532759600998
"11738461_x_at";"NUT family member 2F";"NUTM2F";"54754";-0,681493629494512;6,3265931631016;-4,6541171840886;7,70060961359587e-05;"3.345e-04";1,35317963909622
"11751883_x_at";"spectrin, beta, non-erythrocytic 4";"SPTBN4";"57731";-0,858861529949625;9,14200032409223;-4,65363053418686;7,71068626772799e-05;"3.348e-04";1,35190757167431
"11729941_at";"transmembrane protein 56";"TMEM56";"148534";1,15592199541509;6,05271622354519;4,65305557035106;7,72260850709339e-05;"3.352e-04";1,35040467325696
"11725035_s_at";"LMBR1 domain containing 1";"LMBRD1";"55788";0,759515905189231;9,2780892915974;4,65249667788214;7,73421511101718e-05;"3.355e-04";1,34894379960167
"11757175_at";"small nucleolar RNA, H/ACA box 35";"SNORA35";"677816";-0,67922174211844;6,15325849004145;-4,65103203582607;7,76471412348018e-05;"3.367e-04";1,34511548609231
"11731005_at";"MIS18 binding protein 1";"MIS18BP1";"55320";0,782941472974027;5,76231830270127;4,65071556727014;7,77131985117029e-05;"3.368e-04";1,34428830776351
"11735075_at";"ST20 antisense RNA 1";"ST20-AS1";"283687";-0,644426881449312;6,65808306444438;-4,64867629137212;7,81402074179002e-05;"3.382e-04";1,33895821545271
"11737684_a_at";"zinc finger protein 517";"ZNF517";"340385";-0,565093898117947;7,30697768587576;-4,64895454236817;7,80818062540078e-05;"3.382e-04";1,33968547277645
"11738869_at";"T-box 1";"TBX1";"6899";-1,00952768538555;6,9768708747968;-4,64870517342102;7,8134143437136e-05;"3.382e-04";1,33903370352401
"11741437_s_at";"SPRY domain containing 7";"SPRYD7";"57213";0,787804245586987;8,95955645211293;4,64770870229562;7,83436306307854e-05;"3.388e-04";1,33642928372069
"11747847_s_at";"mitochondrial ribosomal protein S28";"MRPS28";"28957";1,0746396943245;9,23922257103688;4,64787863970063;7,83078652888079e-05;"3.388e-04";1,33687343588377
"11746700_s_at";"integral membrane protein 2A";"ITM2A";"9452";1,1677587958445;7,85259670620602;4,64699468471571;7,8494082131702e-05;"3.392e-04";1,33456312754497
"11760680_at";"fibronectin type III and SPRY domain containing 1";"FSD1";"79187";-0,896742863531697;8,75184367164199;-4,64694795141382;7,85039393985298e-05;"3.392e-04";1,33444098629895
"11728471_at";"phospholipid phosphatase related 5";"PLPPR5";"163404";1,06395766089179;6,84620199436146;4,64523922951012;7,88652018748649e-05;"3.405e-04";1,32997518021894
"11730489_at";"docking protein 6";"DOK6";"220164";-1,04089231537923;10,1012929875589;-4,64516096352358;7,88817887097741e-05;"3.405e-04";1,32977063280783
"11743757_a_at";"makorin ring finger protein 2";"MKRN2";"23609";0,756025342678035;7,4412170335586;4,64460906661371;7,89988504497678e-05;"3.408e-04";1,32832826434683
"11720182_at";"SMG8 nonsense mediated mRNA decay factor";"SMG8";"55181";0,753469332303471;7,66843701337489;4,64375527337504;7,91802880727925e-05;"3.414e-04";1,32609692817126
"11745781_s_at";"zinc finger protein 540";"ZNF540";"163255";1,06502525327293;6,10715343336317;4,64175505558213;7,96069778456674e-05;"3.431e-04";1,32086962794048
"11761543_a_at";"cyclin-dependent kinase 20";"CDK20";"23552";-0,80141620588511;6,61232532016707;-4,6415258374787;7,96560211758265e-05;"3.432e-04";1,32027061036305
"11729149_a_at";"mitochondrial ribosomal protein S23";"MRPS23";"51649";0,980561388298803;9,98303030076354;4,63900686203438;8,01969673201587e-05;"3.454e-04";1,31368792924054
"11740391_x_at";"CTBP1 antisense RNA 2 (head to head)";"CTBP1-AS2";"92070";-0,633035659875191;10,0806678438829;-4,63748893635051;8,05247060020894e-05;"3.466e-04";1,30972138738092
"11757415_s_at";"solute carrier family 5 (sodium/myo-inositol cotransporter), member 3";"SLC5A3";"6526";1,1966399338356;6,34519366346635;4,63692959732864;8,06458104299119e-05;"3.470e-04";1,30825979023416
"11758335_s_at";"ferredoxin 1";"FDX1";"2230";0,761627531448068;8,46291644085323;4,63677860840369;8,06785326695133e-05;"3.470e-04";1,30786524700985
"11743717_at";"smoothelin-like 1";"SMTNL1";"219537";-0,840072068215362;6,24462987953113;-4,63604104462726;8,08385674096517e-05;"3.475e-04";1,30593796517118
"11739072_at";"ependymin related 1";"EPDR1";"54749";1,03500142872889;8,38211579202931;4,63567537743989;8,09180262370015e-05;"3.477e-04";1,304982473602
"11762844_x_at";"integrin alpha FG-GAP repeat containing 2";"ITFG2";"55846";-0,766552691073224;7,72531579695699;-4,63515888272993;8,10303922629576e-05;"3.479e-04";1,30363288029112
"11763200_at";"F-box and WD repeat domain containing 8";"FBXW8";"26259";-1,052976291946;7,85483795853435;-4,6350354290441;8,10572732549106e-05;"3.479e-04";1,30331029963563
"11727056_s_at";"serpin peptidase inhibitor, clade D (heparin cofactor), member 1";"SERPIND1";"3053";-1,31028383599841;6,51429935283029;-4,63418644797592;8,12423725542127e-05;"3.486e-04";1,30109196001805
"11733358_a_at";"phosphodiesterase 1A, calmodulin-dependent";"PDE1A";"5136";1,10764246930793;8,6804124697192;4,63358034561022;8,13747758473254e-05;"3.490e-04";1,29950827185436
"11731342_at";"claudin 9";"CLDN9";"9080";-0,677046991149232;8,24917519455057;-4,63285566233049;8,15333655062644e-05;"3.495e-04";1,29761476829642
"11755353_a_at";"myosin VIIB";"MYO7B";"4648";-0,662617716626335;6,60409012740426;-4,63253257293268;8,16041696220312e-05;"3.497e-04";1,29677058644305
"11723917_s_at";"eukaryotic translation initiation factor 2, subunit 2 beta, 38kDa";"EIF2S2";"8894";0,523053297829582;11,2094498706619;4,63230792350307;8,16534370158413e-05;"3.497e-04";1,29618361600479
"11718470_at";"GLIS family zinc finger 2";"GLIS2";"84662";-0,755225490368121;7,9055933668581;-4,63142997942918;8,1846261555244e-05;"3.503e-04";1,29388972419375
"11729179_x_at";"polymerase (DNA directed), eta";"POLH";"5429";-0,834840602929258;7,09953706768414;-4,63139119821931;8,18547896048483e-05;"3.503e-04";1,29378839760697
"11763066_at";"FGF-2 activity-associated protein 3";"GAFA3";"100128236";-0,901540252769116;7,09746211812198;-4,62982584149818;8,21997543244841e-05;"3.516e-04";1,2896985386295
"11730562_a_at";"glutamate receptor, ionotropic, AMPA 4";"GRIA4";"2893";0,981753075531383;8,52070606042203;4,62633943893045;8,29732844233411e-05;"3.547e-04";1,28058996761881
"11716340_a_at";"NADH dehydrogenase (ubiquinone) Fe-S protein 4, 18kDa (NADH-coenzyme Q reductase)";"NDUFS4";"4724";1,09556117032304;10,213121000103;4,62486966487829;8,33015537489893e-05;"3.560e-04";1,27675023224037
"11757242_x_at";"keratin 17 pseudogene 5";"KRT17P5";"339240";-0,629416594667163;5,96804570142484;-4,62373858772039;8,35550571598387e-05;"3.569e-04";1,27379541007556
"11749091_a_at";"lysine (K)-specific demethylase 6A";"KDM6A";"7403";0,711460861315915;6,15696150762737;4,62248510760599;8,38368923640406e-05;"3.579e-04";1,27052090331336
"11737005_a_at";"zinc finger protein 782";"ZNF782";"158431";-0,803318045631392;7,26194626149228;-4,62216637681984;8,39087074266881e-05;"3.581e-04";1,26968828606453
"11741857_a_at";"nyctalopin";"NYX";"60506";-0,591436795806392;7,0586851951527;-4,62160529403742;8,40352771781366e-05;"3.584e-04";1,26822258846172
"11727760_s_at";"cortexin 3";"CTXN3";"613212";1,42362472708916;6,85677957121992;4,62052379175865;8,42797808239639e-05;"3.593e-04";1,26539746468814
"11736725_a_at";"sperm antigen with calponin homology and coiled-coil domains 1";"SPECC1";"92521";-0,720992311745366;10,3274232226438;-4,62022624576704;8,43471736186764e-05;"3.594e-04";1,26462021970675
"11719178_a_at";"poliovirus receptor";"PVR";"5817";-0,713417849871545;8,73540692237322;-4,61971998131958;8,44619636142897e-05;"3.598e-04";1,26329777469693
"11731082_at";"ring finger protein 144B";"RNF144B";"255488";0,772942522241523;8,02810635927174;4,61937254030875;8,45408321711006e-05;"3.599e-04";1,26239021037925
"11763584_at";"mitogen-activated protein kinase kinase 5";"MAP2K5";"5607";-0,93420486621504;4,76437391446865;-4,61887956841379;8,46528619504119e-05;"3.603e-04";1,2611025103983
"11743803_s_at";"selenophosphate synthetase 2";"SEPHS2";"22928";0,906089338704046;9,04055588434239;4,61758012972124;8,49488738176499e-05;"3.612e-04";1,25770828877067
"11753141_a_at";"TATA box binding protein associated factor 8";"TAF8";"129685";-0,778094715538921;7,03662850795715;-4,61774732502777;8,49107290221792e-05;"3.612e-04";1,25814500903403
"11741453_at";"serine peptidase inhibitor, Kazal type 4";"SPINK4";"27290";-0,590324205720775;6,12645104476268;-4,61698679473395;8,50843781704473e-05;"3.613e-04";1,25615848839792
"11744850_a_at";"slingshot protein phosphatase 2";"SSH2";"85464";-1,1018014293697;8,18494815860701;-4,6172154352207;8,50321363439068e-05;"3.613e-04";1,25675569868453
"11763489_a_at";"nuclear receptor binding SET domain protein 1";"NSD1";"64324";-0,880344059556268;8,21284215567345;-4,61708946525621;8,50609151349028e-05;"3.613e-04";1,25642666404759
"11740314_x_at";"myosin, heavy chain 6, cardiac muscle, alpha";"MYH6";"4624";-0,631550263642561;6,10446179982868;-4,61677827953954;8,51320494714927e-05;"3.613e-04";1,25561384798827
"11760871_x_at";"peptidase (mitochondrial processing) alpha";"PMPCA";"23203";-0,649784911577302;5,96409374087545;-4,61534992924254;8,54593190542974e-05;"3.625e-04";1,25188306988503
"11740867_a_at";"BTB (POZ) domain containing 19";"BTBD19";"149478";-0,642954040161117;5,70457110776909;-4,61480906683717;8,55835706515451e-05;"3.629e-04";1,25047039413729
"11715375_x_at";"calreticulin";"CALR";"811";0,800269629260377;9,56134972383983;4,61441970067365;8,56731306358458e-05;"3.631e-04";1,24945342061838
"11743074_at";"importin 9";"IPO9";"55705";-0,78118015652973;9,13168414072478;-4,61379359915367;8,58173391014198e-05;"3.636e-04";1,24781814281966
"11752369_a_at";"IMP (inosine 5'-monophosphate) dehydrogenase 2";"IMPDH2";"3615";0,764205898775421;9,95750644732379;4,61281943684359;8,60421966193227e-05;"3.644e-04";1,24527382851804
"11755598_a_at";"protein phosphatase 2, regulatory subunit B'', gamma";"PPP2R3C";"55012";0,977666379169388;7,65572287850777;4,61241272112382;8,61362489262514e-05;"3.646e-04";1,24421158510945
"11727218_at";"testis-specific serine kinase 2";"TSSK2";"23617";-0,648950897663362;7,76929148698285;-4,61077697813072;8,65155471816091e-05;"3.657e-04";1,23993951137775
"11737586_a_at";"acyl-CoA thioesterase 11";"ACOT11";"26027";-1,1669050273021;7,94042541377267;-4,61087192310441;8,64934857944747e-05;"3.657e-04";1,24018747532152
"11743244_at";"developing brain homeobox 1";"DBX1";"120237";-0,682341987666628;7,96878768185333;-4,61079667929682;8,65109689633327e-05;"3.657e-04";1,23999096407442
"11755920_a_at";"solute carrier family 22, member 14";"SLC22A14";"9389";-0,745174343710776;6,40169974320978;-4,61064414638477;8,65464213369979e-05;"3.657e-04";1,23959260092618
"11720724_at";"zyg-11 family member B, cell cycle regulator";"ZYG11B";"79699";-0,707783573460546;9,35873320377572;-4,60960607320061;8,67880796538256e-05;"3.664e-04";1,23688154762942
"11722722_a_at";"unc-13 homolog D (C. elegans)";"UNC13D";"201294";-0,760083892284922;6,94151544072301;-4,60963510832869;8,67813112892593e-05;"3.664e-04";1,2369573755513
"11730848_at";"abhydrolase domain containing 13";"ABHD13";"84945";0,743880505720934;6,99618286418568;4,6092352925618;8,68745584026255e-05;"3.666e-04";1,23591322383998
"11754303_s_at";"RAD21 cohesin complex component";"RAD21";"5885";0,764917662868188;8,80759716083555;4,60485928907008;8,79017009777174e-05;"3.707e-04";1,22448551657261
"11729936_a_at";"chloride channel, voltage-sensitive Ka";"CLCNKA";"1187";-0,766801306356577;7,16729770864366;-4,60466337785844;8,79479674532248e-05;"3.707e-04";1,22397392973898
"11758951_at";"neuralized E3 ubiquitin protein ligase 1";"NEURL1";"9148";-0,767485399855962;9,73427905688979;-4,60452062849862;8,79816944806288e-05;"3.707e-04";1,22360116686821
"11717869_at";"zinc finger protein 263";"ZNF263";"10127";0,801475232360745;7,8293611923393;4,60402235367304;8,80995216171716e-05;"3.711e-04";1,22230002571531
"11739317_at";"mitogen-activated protein kinase kinase kinase 2";"MAP3K2";"10746";-0,720647151273402;8,79845279785205;-4,60216292971969;8,85406094415423e-05;"3.728e-04";1,21744465057061
"11753932_a_at";"phosphorylated adaptor for RNA export";"PHAX";"51808";0,74148821838546;5,57983222325339;4,60043729484266;8,89519280799768e-05;"3.743e-04";1,21293880453578
"11748629_a_at";"interferon-related developmental regulator 1";"IFRD1";"3475";0,775148238225547;8,48053902132943;4,59935714244562;8,92103589289157e-05;"3.752e-04";1,21011847945114
"11730727_at";"oligodendrocyte myelin glycoprotein";"OMG";"4974";0,831158310191878;10,075122992508;4,5985768774047;8,93975056437871e-05;"3.759e-04";1,20808121484564
"11733374_s_at";"zinc finger protein 23";"ZNF23";"7571";0,910929400291181;7,8792228352807;4,59741968546583;8,96757786564423e-05;"3.769e-04";1,2050598619359
"11729422_a_at";"popeye domain containing 3";"POPDC3";"64208";0,852357431456578;8,38560585591889;4,59690953099634;8,97987307266047e-05;"3.772e-04";1,20372790620871
"11735555_a_at";"archaelysin family metallopeptidase 1";"AMZ1";"155185";-0,729950356176308;6,78855349254822;-4,59655660767715;8,98838868454391e-05;"3.772e-04";1,2028064720242
"11761121_a_at";"phosphatidylinositol glycan anchor biosynthesis class L";"PIGL";"9487";-1,1386874591845;7,75593151427435;-4,59668236925987;8,98535328793412e-05;"3.772e-04";1,20313481737574
"11740315_at";"family with sequence similarity 83, member G";"FAM83G";"644815";-0,744201212681065;6,43533970619925;-4,59558691690902;9,0118275821035e-05;"3.781e-04";1,20027477990309
"11737468_a_at";"phosducin";"PDC";"5132";-1,01492668176058;5,83973167371625;-4,5946559734272;9,03438717650888e-05;"3.788e-04";1,19784430118376
"11736040_a_at";"kinesin family member 1A";"KIF1A";"547";-0,6353017955106;12,7534066607854;-4,59424989972745;9,04424518955623e-05;"3.791e-04";1,19678415210312
"11762926_at";"CUGBP, Elav-like family member 2";"CELF2";"10659";-1,1686505440114;6,09620926399432;-4,59350040916562;9,06246827772809e-05;"3.797e-04";1,1948274591479
"11718030_at";"RAB11A, member RAS oncogene family";"RAB11A";"8766";0,784960304438843;7,94818151119651;4,59199920880511;9,09907847013045e-05;"3.810e-04";1,19090837751209
"11758137_s_at";"speckle-type POZ protein-like";"SPOPL";"339745";0,811616328472107;6,58919683667642;4,59068103666615;9,13134654124698e-05;"3.822e-04";1,18746722333417
"11762186_x_at";"solute carrier family 39 (zinc transporter), member 3";"SLC39A3";"29985";-0,645953864788655;7,4771661346595;-4,58986167301689;9,15146149086522e-05;"3.829e-04";1,1853282847281
"11715130_s_at";"keratin associated protein 6-2";"KRTAP6-2";"337967";-0,809583244532172;7,65859463330967;-4,58896414914782;9,17354588306245e-05;"3.832e-04";1,18298535491437
"11720807_x_at";"eukaryotic translation initiation factor 1A, Y-linked";"EIF1AY";"9086";1,47836715738466;8,33793771569297;4,58891836547967;9,17467385368933e-05;"3.832e-04";1,18286584078288
"11723036_at";"tRNA methyltransferase 12 homolog (S. cerevisiae)";"TRMT12";"55039";0,720899543725523;8,20563372828794;4,58888896470433;9,17539827239312e-05;"3.832e-04";1,18278909277852
"11743615_s_at";"ubiquitin specific peptidase 47";"USP47";"55031";0,908414611491626;6,57289107068258;4,58931787730087;9,16483574947791e-05;"3.832e-04";1,18390873445779
"11716663_a_at";"growth differentiation factor 15";"GDF15";"9518";-0,864099584774394;9,40966343989323;-4,58728792582608;9,21493311414125e-05;"3.847e-04";1,17860980550842
"11735396_at";"zinc finger protein 70";"ZNF70";"7621";-0,66437230814322;7,6155287679447;-4,58685145401093;9,22574041753555e-05;"3.850e-04";1,17747048324396
"11757486_s_at";"nitrilase 1";"NIT1";"4817";0,654277881712323;6,90049570873813;4,5865867094254;9,23230180138308e-05;"3.851e-04";1,17677942598972
"11738292_x_at";"VPS50 EARP/GARPII complex subunit";"VPS50";"55610";0,737456534068824;8,03900974909124;4,58569004565057;9,2545591056121e-05;"3.858e-04";1,17443891400361
"11760772_at";"arylformamidase";"AFMID";"125061";-0,957524513525071;5,89266499347664;-4,58539523473787;9,26188867289449e-05;"3.860e-04";1,17366939571228
"11739568_a_at";"zinc finger, CCHC domain containing 7";"ZCCHC7";"84186";1,1077319575876;7,57294724321846;4,58489961093364;9,27422386698121e-05;"3.862e-04";1,17237572525378
"11761254_at";"neuropilin 1";"NRP1";"8829";-0,915795239473909;6,23523922006095;-4,58481646488311;9,2762948261234e-05;"3.862e-04";1,17215869999629
"11727808_s_at";"ferrochelatase";"FECH";"2235";0,97454440035938;6,79108559648885;4,58230642099611;9,33903098499699e-05;"3.887e-04";1,16560725385688
"11728396_a_at";"sorting nexin 14";"SNX14";"57231";0,794756547434664;8,72787536782384;4,58197575467199;9,34732711136976e-05;"3.888e-04";1,16474421216049
"11761442_at";"2',3'-cyclic nucleotide 3' phosphodiesterase";"CNP";"1267";-1,12552183531732;7,91621031966309;-4,58100132913517;9,37181729206415e-05;"3.897e-04";1,1622009917869
"11759228_a_at";"killer cell lectin-like receptor subfamily G, member 2";"KLRG2";"346689";-0,737745603810486;5,99071170531681;-4,58082318420967;9,37630150190794e-05;"3.897e-04";1,16173604519468
"11757498_s_at";"transmembrane protein 106C";"TMEM106C";"79022";1,19634742566171;7,26576904339119;4,58014589451173;9,39336954418921e-05;"3.902e-04";1,15996838074228
"11733849_a_at";"general transcription factor IIIA";"GTF3A";"2971";0,740733623287959;9,54509760941826;4,57875493426253;9,42851952296699e-05;"3.915e-04";1,15633818725543
"11722076_a_at";"downstream neighbor of SON";"DONSON";"29980";0,756296418586242;5,18398986094362;4,57856097819445;9,43343124439251e-05;"3.915e-04";1,15583200080539
"11736247_x_at";"adhesion molecule with Ig-like domain 2";"AMIGO2";"347902";1,02711335530239;6,3311528046325;4,57841052566494;9,43724304187717e-05;"3.915e-04";1,15543935142492
"11735151_a_at";"neurexophilin and PC-esterase domain family, member 3";"NXPE3";"91775";-0,700873959311397;7,06584320852874;-4,57720277348536;9,46789773227539e-05;"3.926e-04";1,15228742220407
"11764117_s_at";"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5";"SMARCA5";"8467";0,718637241120295;9,35652666106489;4,5770206938209;9,47252779963441e-05;"3.927e-04";1,15181224772407
"11723675_a_at";"calsequestrin 1 (fast-twitch, skeletal muscle)";"CASQ1";"844";1,36015959640875;7,63149615276045;4,57632678292648;9,49019379957365e-05;"3.932e-04";1,15000136229607
"11730755_a_at";"thioredoxin domain containing 12 (endoplasmic reticulum)";"TXNDC12";"51060";0,857789590153573;8,19268477993123;4,57596393684769;9,49944441120407e-05;"3.934e-04";1,14905446169058
"11761745_at";"immunoglobulin superfamily, member 6";"IGSF6";"10261";-1,25639074133073;5,82048226864057;-4,57505948786207;9,52254206898327e-05;"3.942e-04";1,14669420269749
"11723437_at";"centrosomal protein 41kDa";"CEP41";"95681";0,815311125743797;7,51081595825883;4,57485691021982;9,52772312138154e-05;"3.943e-04";1,14616556087079
"11719946_a_at";"PBX/knotted 1 homeobox 1";"PKNOX1";"5316";-0,588538128179948;8,33082330038791;-4,57299122277026;9,5755714251769e-05;"3.957e-04";1,14129702404296
"11761437_a_at";"vaccinia related kinase 3";"VRK3";"51231";-0,856303322238731;6,41037615314463;-4,57324420628555;9,5690692946471e-05;"3.957e-04";1,1419571755822
"11763205_x_at";"keratin 16 pseudogene 1";"KRT16P1";"729252";-0,637778788117827;7,13314414520672;-4,57304702017516;9,57413695366785e-05;"3.957e-04";1,14144262506376
"11727208_x_at";"DDHD domain containing 1";"DDHD1";"80821";0,713896880752315;7,58788550727546;4,57282418161006;9,57986709400283e-05;"3.957e-04";1,14086113817531
"11735978_at";"olfactory receptor, family 2, subfamily S, member 2 (gene/pseudogene)";"OR2S2";"56656";-0,729063120096416;6,11529032500904;-4,5706613592813;9,63566029400365e-05;"3.978e-04";1,13521751100287
"11740163_at";"fucosyltransferase 7 (alpha (1,3) fucosyltransferase)";"FUT7";"2529";-0,736942047192112;6,48589269476685;-4,57019594006132;9,6477087076301e-05;"3.982e-04";1,1340030923667
"11745289_a_at";"LIM domain and actin binding 1";"LIMA1";"51474";0,857810908833873;6,31132225619565;4,56988116415723;9,65586588514578e-05;"3.982e-04";1,13318175493916
"11759553_at";"translocase of inner mitochondrial membrane 8 homolog B (yeast)";"TIMM8B";"26521";1,07238850344316;8,57246505053634;4,5699881816805;9,65309183748455e-05;"3.982e-04";1,13346099258646
"11755457_s_at";"SLAIN motif family member 1";"SLAIN1";"122060";1,01008711365167;8,16922311782161;4,56937376902127;9,66902910116522e-05;"3.984e-04";1,13185783342471
"11760402_x_at";"InaD-like (Drosophila)";"INADL";"10207";-0,658883818586384;5,77070849206722;-4,56951992376903;9,66523561680383e-05;"3.984e-04";1,13223918629927
"11725295_s_at";"ubiquitin specific peptidase 9, Y-linked";"USP9Y";"8287";0,878358085762881;5,15434677112252;4,56792054538951;9,70682863800149e-05;"3.994e-04";1,12806609496321
"11738523_a_at";"NLR family, pyrin domain containing 3";"NLRP3";"114548";-0,688568383706307;7,07851782510808;-4,56796133805308;9,70576558314688e-05;"3.994e-04";1,12817252905494
"11761873_x_at";"acid sensing ion channel family member 4";"ASIC4";"55515";-0,764434102378314;6,57401301538808;-4,56788602262573;9,70772839013442e-05;"3.994e-04";1,12797602004726
"11734139_a_at";"TBC1 domain family, member 10C";"TBC1D10C";"374403";-0,624155583887922;7,18726803648564;-4,56680205507727;9,73602164955358e-05;"4.004e-04";1,12514782827503
"11721459_a_at";"TAP binding protein-like";"TAPBPL";"55080";-0,760538330039452;8,7914645569461;-4,56608318989087;9,75483042377191e-05;"4.010e-04";1,12327226910951
"11731457_s_at";"mitofusin 1";"MFN1";"55669";0,87488486271785;5,83836147504101;4,56567954195294;9,76540753971578e-05;"4.011e-04";1,1222191432389
"11731877_s_at";"taste receptor, type 2, member 5";"TAS2R5";"54429";-1,05554821666784;6,59068199509946;-4,56581692671197;9,76180625375417e-05;"4.011e-04";1,12257758180325
"11723857_at";"thioredoxin domain containing 16";"TXNDC16";"57544";0,761867906913724;6,81033002231322;4,56524418199438;9,77682843066639e-05;"4.012e-04";1,12108329134629
"11744045_a_at";"oxidative stress induced growth inhibitor 1";"OSGIN1";"29948";-0,63339754114208;6,3202892030178;-4,56532467085502;9,77471594763921e-05;"4.012e-04";1,12129328548558
"11754743_a_at";"CWC22 homolog, spliceosome-associated protein";"CWC22";"57703";1,01878839083692;7,04467496204002;4,56479113290547;9,78872748378806e-05;"4.015e-04";1,119901301067
"11728759_a_at";"periphilin 1";"PPHLN1";"51535";0,738764569518546;7,08591582309526;4,56442806758229;9,79827357491455e-05;"4.017e-04";1,11895408467809
"11760497_at";"TBC1 domain family, member 8 (with GRAM domain)";"TBC1D8";"11138";-1,11153215956403;5,6881532306228;-4,56349729862833;9,82278867762238e-05;"4.026e-04";1,11652579978951
"11716061_a_at";"family with sequence similarity 162, member A";"FAM162A";"26355";0,910623884351219;9,540058039474;4,56228895013155;9,85470593781068e-05;"4.037e-04";1,11337341747805
"11732711_at";"trans-golgi network vesicle protein 23 homolog C (S. cerevisiae)";"TVP23C";"201158";-0,632441130187406;5,6810538745174;-4,56216455684159;9,8579975119407e-05;"4.037e-04";1,11304890102572
"11755136_x_at";"ISY1 splicing factor homolog";"ISY1";"57461";0,760818455550795;7,36839783951151;4,56165238050388;9,87156175814082e-05;"4.040e-04";1,11171274870477
"11718285_s_at";"mitochondrial ribosomal protein L45";"MRPL45";"84311";0,735467880695053;8,83706828288937;4,55973838428833;9,92241582288932e-05;"4.058e-04";1,1067197102295
"11755795_a_at";"PR domain containing 2, with ZNF domain";"PRDM2";"7799";-0,696596339147533;11,5113682167786;-4,55975779117417;9,92189888370328e-05;"4.058e-04";1,1067703357865
"11728483_at";"zinc finger protein 181";"ZNF181";"339318";0,83917665222842;4,83182893291517;4,55916966908271;9,93757654124572e-05;"4.062e-04";1,10523614812161
"11748374_a_at";"Rho GTPase activating protein 35";"ARHGAP35";"2909";-0,515465821913315;12,0501248629345;-4,55888157228662;9,94526537643444e-05;"4.064e-04";1,10448462067903
"11724172_s_at";"FCH domain only 2";"FCHO2";"115548";0,709279286108146;4,59668158483525;4,5582237011992;9,96284509479719e-05;"4.066e-04";1,10276852196113
"11741466_a_at";"potassium channel, voltage gated Shal related subfamily D, member 3";"KCND3";"3752";-0,786830126026217;10,6146563720679;-4,55831105743904;9,96050896990654e-05;"4.066e-04";1,10299639472099
"11742156_at";"G protein-coupled receptor 31";"GPR31";"2853";-0,659763432080069;7,17983241779278;-4,55813360796534;9,96525498509381e-05;"4.066e-04";1,10253351012971
"11716585_a_at";"PDZ domain containing 11";"PDZD11";"51248";0,792193962838224;10,1042887209369;4,55768963757706;9,97713916003684e-05;"4.067e-04";1,1013754029418
